Team Number,Match,AC1T,AC1,AC2T,AC2,AC3T,AC3,AC4T,AC4,AARL,AARH,AAP,AAB,AM,TC1T,TC1,TC2T,TC2,TC3T,TC3,TC4T,TC4,TARL,TARH,TAP,TAB,EP,Auton Coral L 1,Auton Coral L 2,Auton Coral L3,Auton Coral L 4,Auton Algae Process,Auton Algae Barge,Auton Points,Teleop Coral L 1,Teleop Coral L2,Teleop Coral L3,Teleop Coral L4,Teleop Algae Barged,Teleop Algae Processed,Teleop Algae Barged HP,Parked Endgame,Teleop Points,% L1,% L2,% L3,% L4,Points Total,Deep Climb,Shallow Climb,Breaking,Auton Coral L1 Rate,Auton Coral L2 Rate,Auton Coral L3 Rate,Auton Coral L4 Rate,Defense,Teleop Coral L1 Rate,Teleop Coral L2 Rate,Teleop Coral L3 Rate,Teleop Coral L4 Rate,Auton Algae Removed,Algae Teleop Removed,Total Auton Coral Success,Total Teleop Coral Sucess,Algae Capability,Auton Coral Attempt,Teleop Coral Attempt
6217,73,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,100%,2,0,0,1,FALSE,FALSE,FALSE,0%,1,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,0,1,0
6574,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,20,0,0,0,0,20,0%,0%,0%,100%,20,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,67%,0,0,FALSE,4,0,0,6
3100,73,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,7,3,FALSE,FALSE,FALSE,0,0,4,4,0,0,0,0,28,0,0,6,34,0%,0%,0%,0%,38,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,3,0,0
2526,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,5,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,20,0,0,2,22,0%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
2847,74,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,5,5,4,4,3,3,0,1,2,0,3,FALSE,FALSE,FALSE,14,0,0,14,0,15,16,15,0,12,0,6,64,0%,33%,27%,40%,78,1,0,0,FALSE,FALSE,FALSE,67%,0,FALSE,100%,100%,100%,0,1,2,12,2,3,12
1714,74,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9,6,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,30,0,0,0,0,30,9%,0%,0%,91%,30,0,0,0,FALSE,FALSE,FALSE,0%,0,0%,FALSE,FALSE,67%,0,0,0,6,0,1,10
876,74,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,1,3,3,1,1,2,0,2,FALSE,FALSE,FALSE,7,0,0,7,0,6,4,15,0,12,0,12,49,0%,29%,14%,57%,56,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,100%,100%,100%,0,2,1,6,3,1,6
5586,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,100%,0%,0%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0%,FALSE,FALSE,FALSE,0,0,FALSE,0,0,0,1
4741,74,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,2,0,0,2,2,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,6,6,0,10,0,0,0,0,22,60%,20%,0%,20%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,50%,100%,FALSE,100%,0,0,FALSE,7,0,0,10
6709,75,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,7,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,35,0,0,0,2,37,0%,0%,0%,100%,44,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,88%,0,0,1,7,0,1,8
3294,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,6,21,0%,0%,0%,100%,21,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,75%,0,0,FALSE,3,0,0,4
7864,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,5,0,0,0,0,5,0%,0%,0%,100%,5,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,0,FALSE,1,0,0,1
5826,75,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,20,0,0,0,0,20,0%,0%,0%,100%,27,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,0,1,4,0,1,4
1306,76,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,9,9,1,0,0,0,2,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,45,0,0,0,12,57,0%,0%,0%,100%,64,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,1,1,9,1,1,9
3293,76,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,3,3,FALSE,FALSE,0,0,0,3,0,0,0,25,0,0,0,6,31,13%,0%,0%,88%,34,1,0,0,100%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,71%,0,0,1,5,0,1,7
7619,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,0,10,0,0,0,2,15,0%,25%,0%,75%,15,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,FALSE,67%,0,0,FALSE,3,0,0,4
6318,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50%,50%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0%,0%,FALSE,0,0,FALSE,0,0,0,4
6147,77,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,15,0,0,0,0,15,0%,0%,0%,100%,22,0,0,1,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,0,1,3,0,1,3
7797,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
9578,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,6,0,2,8,0%,0%,0%,0%,8,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,FALSE,3,0,0
2846,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,0,0,0,0,2,6,0%,25%,25%,50%,6,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0%,100%,0%,0,0,FALSE,1,0,0,4
6381,77,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,1,FALSE,FALSE,6,0,0,0,6,0,0,0,35,0,0,0,2,37,0%,0%,13%,88%,43,0,0,0,FALSE,FALSE,100%,FALSE,0,FALSE,FALSE,FALSE,100%,0,0,1,7,0,1,7
6421,78,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,FALSE,8,FALSE,0,0,0,8,0,0,0,0,0,0,0,0,0,0%,67%,33%,0%,8,0,0,0,FALSE,100%,FALSE,FALSE,1,FALSE,FALSE,0%,FALSE,0,3,2,0,2,2,1
3197,78,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,4,4,4,0,0,0,2,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,16,20,8,0,0,0,44,0%,0%,44%,56%,51,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,100%,100%,0,0,1,8,0,1,8
7038,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1732,78,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,7,4,6,4,1,1,0,0,3,FALSE,FALSE,FALSE,21,0,0,21,0,0,16,20,0,0,0,6,42,0%,0%,44%,56%,63,1,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,57%,67%,0,2,3,8,3,3,13
5653,78,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5,4,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,20,0,0,0,0,24,0%,0%,14%,86%,24,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,100%,80%,0,1,0,5,2,1,6
8422,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,6,6,0%,0%,0%,0%,6,1,0,1,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,FALSE,3,0,0
8516,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,2,0,0,1,0,1,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,12,8,0,0,6,0,2,28,0%,71%,29%,0%,28,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,80%,100%,FALSE,0,1,FALSE,6,1,0,7
3277,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,8,7,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,6,4,35,0,0,0,0,45,0%,18%,9%,73%,45,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,88%,0,1,FALSE,10,1,0,11
2181,79,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,3,2,0,0,0,0,3,3,FALSE,FALSE,0,0,0,3,0,0,8,10,0,0,0,6,24,10%,0%,50%,40%,27,1,0,0,100%,FALSE,FALSE,0%,0,FALSE,FALSE,40%,67%,0,0,1,4,0,2,8
4181,79,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,1,1,1,0,0,1,FALSE,4,FALSE,0,0,0,4,0,0,16,5,0,0,0,2,23,0%,13%,50%,38%,27,0,0,0,FALSE,100%,FALSE,FALSE,0,FALSE,FALSE,100%,33%,0,2,1,5,3,1,7
4607,80,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,4,3,3,0,1,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,3,16,15,0,0,0,0,34,0%,11%,44%,44%,41,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,100%,100%,100%,0,1,1,8,2,1,8
1619,80,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,1,8,6,1,1,0,0,1,3,FALSE,FALSE,14,0,0,17,0,0,4,30,0,0,0,2,36,8%,0%,15%,77%,53,0,0,0,100%,FALSE,FALSE,100%,1,FALSE,FALSE,50%,75%,0,2,3,7,3,3,10
2823,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,5,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,8,25,0,0,0,0,33,0%,0%,25%,75%,33,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,83%,0,0,FALSE,7,0,0,8
3267,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5,4,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,20,0,0,0,2,26,14%,0%,14%,71%,26,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,100%,80%,0,1,FALSE,5,1,0,7
5903,80,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,FALSE,0,0,0,3,0,0,0,0,0,0,0,0,0,100%,0%,0%,0%,3,0,0,0,100%,FALSE,FALSE,FALSE,0,0%,FALSE,FALSE,FALSE,0,0,1,0,0,1,1
4674,81,1,1,0,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,3,3,FALSE,FALSE,0,0,0,3,18,0,0,0,0,0,0,6,24,100%,0%,0%,0%,27,1,0,0,100%,FALSE,FALSE,FALSE,0,90%,FALSE,FALSE,FALSE,0,0,1,9,0,1,10
4693,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,18,0,0,18,100%,0%,0%,0%,18,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,FALSE,FALSE,0,0,FALSE,0,0,0,1
3291,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,6,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,30,0,0,0,2,36,0%,0%,13%,88%,36,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,86%,0,0,FALSE,7,0,0,8
7028,81,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,10,10,0,1,0,0,3,FALSE,FALSE,FALSE,14,0,0,14,0,0,0,50,0,0,0,6,56,0%,0%,0%,100%,70,1,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,1,2,10,2,2,10
10490,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,3,FALSE,FALSE,0,0,0,3,0,0,12,0,0,0,0,0,12,25%,0%,75%,0%,15,0,0,0,100%,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,FALSE,0,1,1,3,2,1,3
876,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,6,2,1,2,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,30,0,12,0,2,44,0%,0%,0%,100%,51,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,3,1,6,3,1,6
3206,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,2,0,0,0,1,0,0,0,4,0,1,3,FALSE,FALSE,0,0,0,3,10,0,0,0,0,24,0,2,36,67%,22%,0%,11%,39,0,0,0,100%,FALSE,FALSE,FALSE,0,100%,0%,FALSE,0%,0,0,1,5,0,1,8
3294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,15,0,0,0,0,0,6,21,0%,100%,0%,0%,21,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,FALSE,FALSE,0,0,FALSE,5,0,0,5
3291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,2,0,0,2,1,1,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,6,8,0,0,6,0,0,20,0%,60%,40%,0%,20,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,67%,100%,FALSE,0,3,FALSE,4,3,0,5
7028,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,50,0,0,0,6,56,0%,0%,0%,100%,56,1,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,83%,0,0,0,10,0,1,12
7235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
7038,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1306,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,7,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,35,0,0,0,0,35,0%,0%,0%,100%,35,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,58%,0,0,0,7,0,1,12
3277,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,2,2,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,5,0,0,0,0,9,50%,0%,25%,25%,9,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,100%,100%,0,4,FALSE,2,3,0,4
6709,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,40,0,0,0,2,42,0%,0%,0%,100%,49,0,0,0,FALSE,FALSE,FALSE,50%,0,FALSE,FALSE,FALSE,100%,0,0,1,8,0,2,8
10490,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,2,0,8,0,0,0,0,2,12,20%,0%,80%,0%,12,0,0,0,FALSE,FALSE,FALSE,FALSE,0,100%,FALSE,50%,FALSE,0,0,FALSE,3,0,0,5
3100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,FALSE,FALSE,0,0,4,4,0,0,0,0,0,0,0,12,12,0%,0%,0%,0%,16,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,1,0,0
9578,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,4,0,0,2,6,0%,0%,0%,0%,6,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6217,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,4,0,0,0,0,2,9,0%,33%,67%,0%,9,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,100%,50%,FALSE,0,0,FALSE,2,0,0,3
5653,3,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,0,1,FALSE,FALSE,FALSE,14,0,0,14,0,0,0,30,0,0,0,2,32,0%,0%,0%,100%,46,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,67%,0,0,2,6,0,2,9
2823,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,30,0,0,0,2,32,0%,0%,0%,100%,39,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,67%,0,0,1,6,0,1,9
3381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
8836,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,100%,0%,0%,0%,2,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,FALSE,FALSE,0,0,FALSE,0,0,0,1
8422,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,30,0,2,32,0%,0%,0%,0%,32,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,FALSE,3,0,0
6574,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,12,5,0,0,0,0,17,0%,0%,80%,20%,17,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,75%,100%,0,0,FALSE,4,0,0,5
1732,4,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,1,1,1,10,8,0,0,0,0,3,FALSE,FALSE,FALSE,14,0,0,14,0,3,4,40,0,0,0,6,53,0%,7%,7%,87%,67,1,0,0,FALSE,FALSE,FALSE,67%,0,FALSE,100%,100%,80%,0,0,2,10,0,3,12
6147,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,4,7,6,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,16,30,0,0,0,6,52,0%,0%,43%,57%,52,1,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,67%,86%,0,0,0,10,0,1,13
2143,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,5,5,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,8,25,0,0,0,2,35,0%,0%,33%,67%,35,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,67%,100%,0,0,0,7,0,1,8
7619,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,2,2,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,0,0,0,0,2,6,33%,0%,67%,0%,6,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0%,FALSE,50%,FALSE,0,4,FALSE,1,3,0,3
4656,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,3,FALSE,FALSE,0,0,0,0,0,0,0,8,0,0,0,0,6,14,0%,25%,75%,0%,14,1,0,0,FALSE,FALSE,0%,FALSE,0,FALSE,0%,100%,FALSE,0,1,0,2,2,1,3
2846,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,1,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,1,0,0
2181,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,6,21,0%,0%,0%,100%,21,1,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,100%,0,0,0,3,0,1,3
3197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6318,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,3,8,0,0,0,0,0,11,0%,40%,60%,0%,11,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,50%,67%,FALSE,0,0,FALSE,3,0,0,5
5586,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,24,0,2,26,0%,0%,0%,0%,26,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
4511,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,9,0,0,0,0,0,2,11,0%,100%,0%,0%,11,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,75%,FALSE,FALSE,0,0,FALSE,3,0,0,4
2861,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,2,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,15,0,12,0,2,29,0%,0%,0%,100%,36,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,2,1,3,3,1,3
5826,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5,4,0,0,1,0,1,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,16,0,0,6,0,2,24,0%,0%,83%,17%,31,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,80%,FALSE,0,1,1,4,1,1,5
1619,6,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,6,3,7,7,0,2,0,0,3,FALSE,4,FALSE,7,0,0,11,0,0,12,35,0,0,0,6,53,0%,6%,38%,56%,64,1,0,0,FALSE,100%,FALSE,50%,0,FALSE,FALSE,50%,100%,0,2,2,10,2,3,13
8516,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
