Team Number,Match,AC1T,AC1,AC2T,AC2,AC3T,AC3,AC4T,AC4,AARL,AARH,AAP,AAB,AM,TC1T,TC1,TC2T,TC2,TC3T,TC3,TC4T,TC4,TARL,TARH,TAP,TAB,EP,Auton Coral L 1,Auton Coral L 2,Auton Coral L3,Auton Coral L 4,Auton Algae Process,Auton Algae Barge,Auton Points,Teleop Coral L 1,Teleop Coral L2,Teleop Coral L3,Teleop Coral L4,Teleop Algae Barged,Teleop Algae Processed,Teleop Algae Barged HP,Parked Endgame,Teleop Points,% L1,% L2,% L3,% L4,Points Total,Deep Climb,Shallow Climb,Breaking,Auton Coral L1 Rate,Auton Coral L2 Rate,Auton Coral L3 Rate,Auton Coral L4 Rate,Defense,Teleop Coral L1 Rate,Teleop Coral L2 Rate,Teleop Coral L3 Rate,Teleop Coral L4 Rate,Auton Algae Removed,Algae Teleop Removed,Total Auton Coral Success,Total Teleop Coral Sucess,Algae Capability,Auton Coral Attempt,Teleop Coral Attempt
4741,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,3,2,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,6,8,10,0,0,0,0,24,0%,29%,29%,43%,24,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,67%,0,0,FALSE,6,0,0,7
4607,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,3,2,2,2,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,9,8,10,0,0,0,2,29,0%,33%,33%,33%,29,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,100%,67%,100%,0,1,0,7,1,1,8
2847,7,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,4,3,4,3,0,0,0,0,3,FALSE,FALSE,FALSE,14,0,0,14,0,0,12,15,0,0,0,6,33,0%,8%,33%,58%,47,1,0,0,FALSE,FALSE,FALSE,67%,0,FALSE,0%,75%,75%,0,0,2,6,0,3,9
7864,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
4674,7,1,1,0,0,0,0,0,0,0,0,0,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,FALSE,0,0,0,3,22,0,0,0,0,0,0,0,22,100%,0%,0%,0%,25,0,0,0,100%,FALSE,FALSE,FALSE,0,92%,FALSE,FALSE,FALSE,0,0,1,11,0,1,12
4011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,8,0,0,0,0,0,0,2,10,100%,0%,0%,0%,10,0,0,0,FALSE,FALSE,FALSE,FALSE,1,100%,FALSE,FALSE,FALSE,0,0,FALSE,4,0,0,4
7797,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,3,0,FALSE,FALSE,0,0,0,0,0,0,8,0,0,0,0,6,14,25%,0%,75%,0%,14,1,0,0,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,67%,FALSE,0,1,0,2,2,1,3
1714,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,2,9,5,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,9,8,25,0,0,0,2,44,0%,21%,14%,64%,44,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,56%,0,0,FALSE,10,0,0,14
9532,8,1,0,0,0,0,0,0,0,0,0,0,0,1,10,8,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,0,0,0,0,16,0,0,0,0,0,0,2,18,100%,0%,0%,0%,18,0,0,0,0%,FALSE,FALSE,FALSE,0,80%,FALSE,FALSE,FALSE,0,0,0,8,0,1,10
3293,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,2,0,2,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,20,8,0,0,6,34,0%,0%,0%,100%,34,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,2,FALSE,4,2,0,4
6421,8,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3,2,0,0,1,1,0,0,0,FALSE,4,0,0,0,0,4,2,3,8,0,0,0,0,0,13,14%,29%,57%,0%,17,0,0,0,FALSE,100%,0%,FALSE,0,100%,100%,67%,FALSE,0,2,1,4,3,2,5
3267,8,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,2,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,8,0,0,0,0,0,0,2,10,71%,0%,29%,0%,10,0,0,0,FALSE,FALSE,FALSE,FALSE,0,80%,FALSE,0%,FALSE,0,0,FALSE,4,0,0,7
6381,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0%,0,1,FALSE,0,2,0,1
8122,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,3,2,1,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,20,10,0,0,0,6,36,0%,0%,63%,38%,36,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,67%,0,1,FALSE,7,1,0,8
4693,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,18,0,2,20,0%,0%,0%,0%,20,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
2654,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,1,0,FALSE,FALSE,0,0,0,0,0,0,0,10,0,0,0,2,12,33%,0%,0%,67%,12,0,0,0,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,4,0,2,3,1,2
4181,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,FALSE,4,FALSE,0,0,0,4,0,0,4,0,0,0,0,0,4,0%,17%,50%,33%,8,0,0,0,FALSE,100%,FALSE,FALSE,0,FALSE,FALSE,33%,0%,0,0,1,1,0,1,5
2526,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,8,6,0,0,14,0%,0%,0%,0%,14,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,FALSE,3,0,0
5903,9,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,1,9,FALSE,FALSE,0,0,0,9,0,0,0,25,0,0,0,2,27,30%,0%,0%,70%,36,0,0,0,100%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,71%,0,0,3,5,0,3,7
6217,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,3,4,0,0,0,0,0,7,0%,50%,50%,0%,7,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,100%,100%,FALSE,0,0,FALSE,2,0,0,2
1306,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,40,0,0,0,2,42,0%,0%,0%,100%,49,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,100%,0,0,1,8,0,1,8
7619,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3,0,1,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,0,15,0,0,0,2,20,0%,20%,0%,80%,20,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,FALSE,75%,0,1,FALSE,4,2,0,5
2143,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,7,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,35,0,0,0,0,35,0%,0%,0%,100%,42,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,64%,0,0,1,7,0,1,11
7038,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,0%,2,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
7235,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,6,0,6,12,0%,0%,0%,0%,12,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
6318,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,4,0,0,0,0,2,9,0%,14%,86%,0%,9,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,17%,FALSE,0,0,FALSE,2,0,0,7
2823,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,0%,100%,2,0,0,0,FALSE,FALSE,FALSE,0%,1,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,0,1,0
8422,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,6,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,36,0,6,42,0%,0%,0%,0%,42,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,7,FALSE,FALSE,3,0,0
9578,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,5,4,0,0,2,11,0%,0%,0%,100%,11,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,0,FALSE,1,0,0,1
6709,11,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,7,0,0,0,FALSE,FALSE,FALSE,50%,1,FALSE,FALSE,FALSE,FALSE,0,0,1,FALSE,0,2,0
6574,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,30,0,0,0,6,36,0%,0%,0%,100%,36,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,86%,0,0,FALSE,6,0,0,7
6147,12,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,5,3,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,14,0,0,14,0,15,12,0,0,0,0,0,27,0%,55%,27%,18%,41,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,83%,100%,FALSE,0,0,2,8,0,2,9
3100,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,12,0,6,18,100%,0%,0%,0%,18,1,0,0,0%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,5,0,FALSE,3,1,0
7028,12,0,0,0,0,0,0,3,3,0,0,0,0,1,3,2,0,0,0,0,7,6,0,1,0,0,3,FALSE,FALSE,FALSE,21,0,0,21,4,0,0,30,0,0,0,6,40,23%,0%,0%,77%,61,1,0,0,FALSE,FALSE,FALSE,100%,0,67%,FALSE,FALSE,86%,0,1,3,8,2,3,10
4511,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,3,0,0,0,0,0,2,5,0%,75%,25%,0%,5,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,33%,0%,FALSE,0,0,FALSE,1,0,0,4
8836,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
8516,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,3,0,0,2,0,0,0,0,0,FALSE,FALSE,0,0,0,0,2,0,12,0,0,0,0,0,14,25%,0%,75%,0%,14,0,0,0,0%,FALSE,FALSE,FALSE,0,100%,FALSE,50%,FALSE,0,2,0,4,1,1,7
3277,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,1,2,2,2,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,3,8,5,0,12,0,0,28,0%,25%,50%,25%,28,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,100%,0,4,FALSE,4,3,0,4
5826,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,4,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,4,20,0,0,0,0,24,0%,0%,17%,83%,31,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,100%,100%,0,0,1,5,0,1,5
4607,13,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,3,3,3,3,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,9,12,15,0,0,0,2,38,0%,25%,25%,50%,38,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,100%,100%,100%,0,0,0,9,0,3,9
5653,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,30,0,0,0,2,32,0%,0%,0%,100%,32,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,100%,0,0,0,6,0,1,6
3291,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,5,0,0,0,2,7,0%,0%,0%,100%,7,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,50%,0,3,FALSE,1,3,0,2
5586,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,30,0,0,30,0%,0%,0%,0%,30,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
3294,14,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,4,0,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,20,0,0,0,0,20,38%,0%,13%,50%,20,0,0,0,0%,FALSE,FALSE,FALSE,0,0%,FALSE,0%,100%,0,0,0,4,0,1,7
2847,14,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,3,3,6,6,1,0,1,0,1,FALSE,FALSE,FALSE,21,0,0,21,0,0,12,30,0,6,0,2,50,0%,0%,25%,75%,71,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,100%,100%,0,1,3,9,1,3,9
2846,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
3381,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1732,14,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,FALSE,FALSE,FALSE,7,0,0,7,0,0,0,30,0,0,0,0,30,0%,0%,0%,100%,37,0,0,0,FALSE,FALSE,FALSE,25%,0,FALSE,FALSE,FALSE,60%,0,0,1,6,0,4,10
6421,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,1,1,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,12,5,0,0,0,2,19,0%,0%,75%,25%,19,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,100%,1,1,FALSE,4,1,0,4
2861,15,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,5,5,0,0,2,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,3,4,25,0,12,0,2,46,0%,13%,13%,75%,53,0,0,1,FALSE,FALSE,FALSE,100%,0,FALSE,100%,100%,100%,1,0,1,7,0,1,7
3293,15,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,1,1,1,1,2,2,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,3,4,5,0,12,0,2,26,0%,17%,50%,33%,33,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,100%,33%,100%,0,3,1,3,3,1,5
1619,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,7,5,0,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,6,8,25,0,0,0,6,45,0%,18%,18%,64%,45,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,100%,71%,0,1,FALSE,9,2,0,11
4011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,2,33%,33%,33%,0%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,1,100%,0%,0%,FALSE,0,0,FALSE,1,0,0,3
2654,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,20,0,0,0,6,26,0%,0%,0%,100%,26,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,80%,0,0,FALSE,4,0,0,5
2526,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,4,18,0,0,22,0%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,FALSE,3,0,0
2181,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,6,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,30,0,0,0,0,30,0%,0%,14%,86%,30,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0%,100%,0,0,FALSE,6,0,0,7
4674,16,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,20,0,0,0,0,0,0,2,22,100%,0%,0%,0%,22,0,0,0,FALSE,FALSE,FALSE,FALSE,0,100%,FALSE,FALSE,FALSE,0,0,FALSE,10,0,0,10
876,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,1,3,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,4,15,0,18,0,6,43,0%,0%,20%,80%,43,1,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,100%,100%,0,2,0,4,3,1,4
8122,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,4,3,1,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,16,15,0,0,0,2,33,0%,0%,44%,56%,33,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,100%,75%,0,1,0,7,1,1,8
4741,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,9,4,0,0,0,0,0,13,0%,80%,20%,0%,13,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,75%,100%,FALSE,0,0,FALSE,4,0,0,5
4656,17,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,2,1,0,0,3,FALSE,FALSE,6,0,0,0,6,0,0,8,0,0,0,0,6,14,0%,0%,100%,0%,20,1,0,0,FALSE,FALSE,100%,FALSE,0,FALSE,FALSE,40%,FALSE,0,3,1,2,3,1,5
3206,17,1,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,3,FALSE,FALSE,0,0,0,3,8,0,0,0,0,0,0,2,10,100%,0%,0%,0%,13,0,0,0,100%,FALSE,FALSE,FALSE,0,100%,FALSE,FALSE,FALSE,0,0,1,4,0,1,4
6381,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
4693,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,15,0,0,0,0,15,0%,0%,0%,100%,15,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,100%,0,0,FALSE,3,0,0,3
4181,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,3,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,8,15,0,0,0,0,23,0%,0%,33%,67%,23,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,75%,0,0,FALSE,5,0,0,6
3197,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,10,0,2,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,50,0,0,0,2,52,0%,0%,0%,100%,52,0,0,0,FALSE,FALSE,FALSE,0%,0,FALSE,FALSE,FALSE,83%,0,2,0,10,2,1,12
9532,18,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,14,0,0,0,0,0,0,2,16,100%,0%,0%,0%,16,0,0,0,FALSE,FALSE,FALSE,FALSE,0,78%,FALSE,FALSE,FALSE,0,0,FALSE,7,0,0,9
10490,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,2,0%,0%,50%,50%,2,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0%,0%,0,0,FALSE,0,0,0,2
7797,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,8,0,0,0,0,6,14,0%,0%,100%,0%,14,1,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,100%,FALSE,0,3,FALSE,2,3,0,2
5903,18,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,3,9,FALSE,FALSE,0,0,0,9,0,0,0,15,0,0,0,6,21,43%,0%,0%,57%,30,1,0,0,100%,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,75%,0,0,3,3,0,3,4
1714,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,6,6,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,3,12,30,0,0,0,0,45,0%,13%,13%,75%,45,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,100%,300%,100%,0,0,FALSE,10,0,0,8
4607,19,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,2,5,4,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,6,16,0,0,0,0,2,24,0%,22%,56%,22%,31,0,0,0,FALSE,FALSE,FALSE,50%,0,FALSE,100%,80%,FALSE,0,0,1,6,0,2,7
6217,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,1,0,0,0,0,1,FALSE,FALSE,FALSE,0,0,0,0,0,6,0,5,0,0,0,2,13,0%,75%,0%,25%,13,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,67%,FALSE,100%,0,0,FALSE,3,0,0,4
7028,19,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,9,7,0,0,0,0,1,FALSE,FALSE,FALSE,14,0,0,14,0,0,0,35,0,0,0,2,37,0%,0%,0%,100%,51,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,FALSE,FALSE,78%,0,0,2,7,0,2,9
1306,19,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,0,0,4,4,0,0,0,0,1,FALSE,FALSE,FALSE,7,0,0,7,0,12,0,20,0,0,0,2,34,0%,44%,0%,56%,41,0,0,0,FALSE,FALSE,FALSE,100%,0,FALSE,100%,FALSE,100%,0,0,1,8,0,1,8
8422,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,3,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,12,0,6,18,0%,0%,0%,0%,18,1,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,FALSE,3,0,0
6147,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,3,0,0,0,0,0,0,3,0%,100%,0%,0%,3,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,50%,FALSE,FALSE,0,0,FALSE,1,0,0,2
